tube_code,species_reported,Collection,Vitek,BMD,MALDI_report,MALDI_spot,MALDI_Hit_1,Read_loc,vitek_performed,loc_performed,read_1,read_2,R1_path,R2_path,AnalyteId,spot_dir,ProjectUid,ST
AH20K056,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,B9,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20K056_S117_L001_R1_001.fastq.gz,AH20K056_S117_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K056_S117_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K056_S117_L001_R2_001.fastq.gz,20-330-2810,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/55909d61-1a96-4999-a951-c746a69fa6ed/0_B9,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,80
AH20K059,Escherichia coli,Oct18_Sep21,Yes Updated,No,211117-1211-1011022514,B10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20K059_S118_L001_R1_001.fastq.gz,AH20K059_S118_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K059_S118_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K059_S118_L001_R2_001.fastq.gz,20-331-2406,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/b3e35d06-d2c5-40a9-8adb-cf2e6a441c67/0_B10,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,95
AH20K065,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,B11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH20K065_S119_L001_R1_001.fastq.gz,AH20K065_S119_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K065_S119_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K065_S119_L001_R2_001.fastq.gz,20-334-1217,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/1e69c321-a002-4c07-9471-92c540de2e9f/0_B11,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,10320
AH20L007,Escherichia coli,Oct18_Sep21,Yes,No,211117-1251-1011022398,A3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20L007_S120_L001_R1_001.fastq.gz,AH20L007_S120_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L007_S120_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L007_S120_L001_R2_001.fastq.gz,20-337-2138,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/18c20f73-6435-4f91-91e2-ccea47f28f74/b15acafa-bb6c-4c56-b9f6-5b2d4db22f9b/0_A3,18c20f73-6435-4f91-91e2-ccea47f28f74,2163
AH20L009,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,C1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH20L009_S121_L001_R1_001.fastq.gz,AH20L009_S121_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L009_S121_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L009_S121_L001_R2_001.fastq.gz,20-337-3014,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/5628f273-f8e9-42e6-9f8f-4d6f22b18f0a/0_C1,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,131
AH20L022,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,C2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20L022_S122_L001_R1_001.fastq.gz,AH20L022_S122_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L022_S122_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L022_S122_L001_R2_001.fastq.gz,20-343-2629,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/3d6a21d2-d3eb-4ef0-bd7e-f3f365d8d8d1/0_C2,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,538
AH20L025,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,C3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20L025_S123_L001_R1_001.fastq.gz,AH20L025_S123_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L025_S123_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L025_S123_L001_R2_001.fastq.gz,20-345-1902,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/9c41c043-217d-404d-a7cd-671944ff40ed/0_C3,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,69
AH20L027,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,C4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20L027_S124_L001_R1_001.fastq.gz,AH20L027_S124_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L027_S124_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L027_S124_L001_R2_001.fastq.gz,20-346-2949,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/cc831a05-6b3c-4dab-83c2-3d3bfb2d7790/0_C4,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,6949
AH20L039,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,C5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20L039_S125_L001_R1_001.fastq.gz,AH20L039_S125_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L039_S125_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L039_S125_L001_R2_001.fastq.gz,20-351-0858,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/7ed15675-aa76-4256-842b-da07ca3db9b2/0_C5,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,95
AH20L083,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,C6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20L083_S126_L001_R1_001.fastq.gz,AH20L083_S126_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L083_S126_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L083_S126_L001_R2_001.fastq.gz,20-362-1865,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/38b056db-a088-4a08-b029-10d3aa8b205c/0_C6,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,569
AH20L087,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,C7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH20L087_S127_L001_R1_001.fastq.gz,AH20L087_S127_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L087_S127_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L087_S127_L001_R2_001.fastq.gz,20-363-1215,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/7588457f-fbde-4ed1-866a-09ec0daa238a/0_C7,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,1673
AH20L091,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,C8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH20L091_S128_L001_R1_001.fastq.gz,AH20L091_S128_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L091_S128_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L091_S128_L001_R2_001.fastq.gz,20-364-1907,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/6ea4c392-5434-4b78-bbaa-629a63bbc8b3/0_C8,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,1193
AH20L096,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,C9,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20L096_S129_L001_R1_001.fastq.gz,AH20L096_S129_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L096_S129_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20L096_S129_L001_R2_001.fastq.gz,20-366-3169,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/64adf377-4c46-4423-a70e-e60e7d31be8a/0_C9,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,131
AH21A002,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,C10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A002_S130_L001_R1_001.fastq.gz,AH21A002_S130_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A002_S130_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A002_S130_L001_R2_001.fastq.gz,21-001-2648,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/0f5465ef-73c3-4e25-8853-1ecc31240759/0_C10,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,297
AH21A004,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,C11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH21A004_S131_L001_R1_001.fastq.gz,AH21A004_S131_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A004_S131_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A004_S131_L001_R2_001.fastq.gz,21-002-1551,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/e06ac0eb-15ba-494b-ae45-c7eef2d8c206/0_C11,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,131
AH21A005,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,C12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A005_S132_L001_R1_001.fastq.gz,AH21A005_S132_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A005_S132_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A005_S132_L001_R2_001.fastq.gz,21-002-2538,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/cebfe32c-c8df-4832-b43c-09241e124e3b/0_C12,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,95
AH21A013,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,D1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A013_S133_L001_R1_001.fastq.gz,AH21A013_S133_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A013_S133_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A013_S133_L001_R2_001.fastq.gz,21-004-3669,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/c999d410-3c6e-4508-b1a2-9940d804a376/0_D1,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,12
AH21A015,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,D2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A015_S134_L001_R1_001.fastq.gz,AH21A015_S134_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A015_S134_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A015_S134_L001_R2_001.fastq.gz,21-004-3866,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/b6af969c-a5f1-4dd9-9a82-9fe44fa698ff/0_D2,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,131
AH21A022,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,D3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A022_S135_L001_R1_001.fastq.gz,AH21A022_S135_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A022_S135_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A022_S135_L001_R2_001.fastq.gz,21-008-0399,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/4ee0b59e-20cc-4c51-8c1d-e2cb17e2ab7d/0_D3,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,73
AH21A023,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,D4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A023_S136_L001_R1_001.fastq.gz,AH21A023_S136_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A023_S136_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A023_S136_L001_R2_001.fastq.gz,21-008-3067,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/e707b4da-9a21-4868-b19a-fc749e27530b/0_D4,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,10
AH21A040,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,D5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A040_S137_L001_R1_001.fastq.gz,AH21A040_S137_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A040_S137_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A040_S137_L001_R2_001.fastq.gz,21-014-0874,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/fb2fdf0f-55ed-4e13-bc3f-db17b3194d60/0_D5,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,48
AH21A042,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,D6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A042_S138_L001_R1_001.fastq.gz,AH21A042_S138_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A042_S138_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A042_S138_L001_R2_001.fastq.gz,21-015-1471,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/b302fb07-34a5-4693-bf7a-89d75d9cce88/0_D6,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,73
AH21A044,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,D7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A044_S139_L001_R1_001.fastq.gz,AH21A044_S139_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A044_S139_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A044_S139_L001_R2_001.fastq.gz,21-016-0335,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/d88e2ae5-e4a1-4500-b6c2-bc47f7c4ef10/0_D7,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,131
AH21A049,Escherichia coli,Oct18_Sep21,Yes Updated,No,211117-1211-1011022514,D8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A049_S140_L001_R1_001.fastq.gz,AH21A049_S140_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A049_S140_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A049_S140_L001_R2_001.fastq.gz,21-017-2285,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/fd8b4812-f35d-4b4f-83ba-b308048ce3b3/0_D8,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,12
AH21A056,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,D9,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A056_S141_L001_R1_001.fastq.gz,AH21A056_S141_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A056_S141_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A056_S141_L001_R2_001.fastq.gz,21-021-1935,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/1d658724-248a-418d-b2c6-b64a006a476e/0_D9,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,405
AH21A057,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,D10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A057_S142_L001_R1_001.fastq.gz,AH21A057_S142_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A057_S142_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A057_S142_L001_R2_001.fastq.gz,21-021-2161,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/d0b2c1ba-af1d-4f06-9d85-0a88836b0476/0_D10,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,1125
AH21A060,Escherichia coli,Oct18_Sep21,Yes Updated,No,211117-1211-1011022514,D11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH21A060_S143_L001_R1_001.fastq.gz,AH21A060_S143_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A060_S143_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A060_S143_L001_R2_001.fastq.gz,21-022-0431,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/3aa4447a-b11a-4293-a78f-558b8373f89f/0_D11,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,131
AH21A062,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,D12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH21A062_S144_L001_R1_001.fastq.gz,AH21A062_S144_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A062_S144_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH21A062_S144_L001_R2_001.fastq.gz,21-023-0347,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/b10c3930-46ec-44ec-b10d-d16f6ad08a5c/0_D12,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,393
